reward_call_index,case_id,reference_outcome,correct_generations,reward_std,outcome_variants,generated_allowed,generated_dismissed,valid_generations,p_allowed_sampled,y_allowed,call_bin
407,sc_1963_insc_122,dismissed,3.0,0.17406241289616475,2,5,3,8,0.625,0,400
407,sc_1970_insc_239,dismissed,2.0,0.18056954954121618,2,6,2,8,0.75,0,400
407,sc_1989_insc_397,dismissed,5.0,0.18882496182916209,2,3,5,8,0.375,0,400
407,sc_1991_insc_54,dismissed,3.0,0.18168855502421088,2,5,3,8,0.625,0,400
407,sc_1998_insc_363,dismissed,4.0,0.1993539556623464,2,4,4,8,0.5,0,400
407,sc_2000_insc_480,allowed,4.0,0.2024140714159644,2,4,4,8,0.5,1,400
407,sc_2004_insc_581,allowed,4.0,0.1784243005500812,2,4,4,8,0.5,1,400
407,sc_2009_insc_333,allowed,6.0,0.14533602920105038,2,6,2,8,0.75,1,400
407,sc_2010_insc_873,allowed,3.0,0.2187889557149929,3,3,4,7,0.42857142857142855,1,400
407,sc_2011_insc_734,allowed,3.0,0.20901860510506912,2,3,5,8,0.375,1,400
408,in_abs_train_3277,allowed,4.0,0.21246870334426585,2,4,4,8,0.5,1,400
408,in_abs_train_5585,dismissed,3.0,0.2169081458124182,2,5,3,8,0.625,0,400
408,in_abs_train_5818,allowed,3.0,0.16927441443098357,2,3,5,8,0.375,1,400
408,in_abs_train_6838,allowed,5.0,0.2280390617512761,2,5,3,8,0.625,1,400
408,sc_1958_insc_28,dismissed,3.0,0.1849926589636181,2,5,3,8,0.625,0,400
408,sc_1964_insc_107,dismissed,0.0,0.04868407087196857,1,8,0,8,1.0,0,400
408,sc_1967_insc_273,allowed,4.0,0.1998984535734867,2,4,4,8,0.5,1,400
408,sc_1996_insc_279,allowed,5.0,0.20164733510312247,2,5,3,8,0.625,1,400
408,sc_1996_insc_315,dismissed,4.0,0.17653034631372264,2,4,4,8,0.5,0,400
408,sc_2007_insc_328,dismissed,3.0,0.20696796667969028,2,5,3,8,0.625,0,400
408,sc_2007_insc_576,dismissed,6.0,0.16236866945759137,2,2,6,8,0.25,0,400
408,sc_2014_insc_448,allowed,6.0,0.1934953663388935,2,6,2,8,0.75,1,400
409,in_abs_train_3517,dismissed,4.0,0.17098639448276076,2,4,4,8,0.5,0,400
409,in_abs_train_4916,dismissed,4.0,0.19157759670773983,2,4,4,8,0.5,0,400
409,in_abs_train_5403,dismissed,4.0,0.19425358355282132,2,4,4,8,0.5,0,400
409,in_abs_train_6944,allowed,4.0,0.22489683894986792,2,4,4,8,0.5,1,400
409,sc_1960_insc_159,dismissed,4.0,0.17876964177798355,2,4,4,8,0.5,0,400
409,sc_1963_insc_2,dismissed,1.0,0.12340778349352893,2,7,1,8,0.875,0,400
409,sc_1993_insc_379,allowed,4.0,0.16382334841421547,2,4,4,8,0.5,1,400
409,sc_2004_insc_471,allowed,4.0,0.1746960307637922,2,4,4,8,0.5,1,400
409,sc_2009_insc_590,allowed,4.0,0.24227438089437997,2,4,4,8,0.5,1,400
409,sc_2014_insc_510,allowed,2.0,0.16002732746538725,3,2,5,7,0.2857142857142857,1,400
409,sc_2018_insc_142,allowed,2.0,0.14514836928861055,2,2,6,8,0.25,1,400
409,sc_2020_insc_509,dismissed,3.0,0.18044592272142287,2,5,3,8,0.625,0,400
410,in_abs_train_2344,dismissed,6.0,0.17335147517908514,2,2,6,8,0.25,0,400
410,in_abs_train_278,dismissed,4.0,0.18624496827731152,2,4,4,8,0.5,0,400
410,in_abs_train_3162,dismissed,6.0,0.1870190707187371,2,2,6,8,0.25,0,400
410,in_abs_train_326,allowed,5.0,0.16885356279819166,2,5,3,8,0.625,1,400
410,sc_1966_insc_121,dismissed,5.0,0.2107306575436975,2,3,5,8,0.375,0,400
410,sc_1995_insc_782,dismissed,6.0,0.16219396663408908,2,2,6,8,0.25,0,400
410,sc_1996_insc_703,allowed,3.0,0.1945726901341289,2,3,5,8,0.375,1,400
410,sc_2007_insc_1133,allowed,4.0,0.2139274362705383,2,4,4,8,0.5,1,400
410,sc_2010_insc_518,allowed,4.0,0.2005409589595457,2,4,4,8,0.5,1,400
410,sc_2011_insc_204,allowed,6.0,0.1620185174601965,2,6,2,8,0.75,1,400
410,sc_2019_insc_813,dismissed,6.0,0.1900784216217585,2,2,6,8,0.25,0,400
410,sc_2024_insc_438,allowed,3.0,0.17265059420277543,2,3,5,8,0.375,1,400
411,in_abs_train_4123,dismissed,7.0,0.17482893320491466,2,1,7,8,0.125,0,400
411,in_abs_train_4228,dismissed,4.0,0.18582889877327488,2,4,4,8,0.5,0,400
411,sc_1968_insc_19,dismissed,4.0,0.23941332472578347,2,4,4,8,0.5,0,400
411,sc_1968_insc_268,allowed,4.0,0.2468942650971508,2,4,4,8,0.5,1,400
411,sc_1981_insc_32,dismissed,4.0,0.18708286933869706,2,4,4,8,0.5,0,400
411,sc_1992_insc_197,allowed,5.0,0.16967079140310842,2,5,3,8,0.625,1,400
411,sc_2001_insc_145,allowed,3.0,0.18204785234697884,2,3,5,8,0.375,1,400
411,sc_2003_insc_721,dismissed,8.0,0.015926860225616454,1,0,8,8,0.0,0,400
411,sc_2007_insc_464,dismissed,6.0,0.11448509286747392,2,2,6,8,0.25,0,400
411,sc_2010_insc_183,allowed,4.0,0.20287110012902984,2,4,4,8,0.5,1,400
411,sc_2010_insc_771,allowed,3.0,0.16803962813669146,2,3,5,8,0.375,1,400
411,sc_2024_insc_280,allowed,1.0,0.12516670580098938,2,1,7,8,0.125,1,400
412,in_abs_train_263,allowed,4.0,0.17994674749440512,2,4,4,8,0.5,1,400
412,in_abs_train_5790,dismissed,3.0,0.1730233230304516,2,5,3,8,0.625,0,400
412,sc_1953_insc_79,dismissed,6.0,0.19245552470324057,2,2,6,8,0.25,0,400
412,sc_1958_insc_69,dismissed,4.0,0.2469546902867946,2,4,4,8,0.5,0,400
412,sc_1958_insc_78,dismissed,4.0,0.16711174331613243,2,4,4,8,0.5,0,400
412,sc_1961_insc_226,dismissed,4.0,0.19821415504786194,3,3,4,7,0.42857142857142855,0,400
412,sc_1990_insc_237,allowed,3.0,0.1816885550242109,2,3,5,8,0.375,1,400
412,sc_1996_insc_372,allowed,6.0,0.21047956360158587,2,6,2,8,0.75,1,400
412,sc_2003_insc_312,dismissed,5.0,0.16747237865661563,2,3,5,8,0.375,0,400
412,sc_2003_insc_460,allowed,4.0,0.196565181392113,2,4,4,8,0.5,1,400
412,sc_2007_insc_100,allowed,1.0,0.12371992780354459,2,1,7,8,0.125,1,400
412,sc_2007_insc_906,allowed,3.0,0.17367256753524926,2,3,5,8,0.375,1,400
413,in_abs_train_3339,dismissed,5.0,0.19607401439538447,2,3,5,8,0.375,0,400
413,in_abs_train_5245,allowed,5.0,0.18472836899756356,2,5,3,8,0.625,1,400
413,in_abs_train_529,dismissed,3.0,0.13529873890822924,2,5,3,8,0.625,0,400
413,sc_1988_insc_295,dismissed,6.0,0.1618190643843125,2,2,6,8,0.25,0,400
413,sc_1993_insc_76,allowed,4.0,0.1898192720109992,3,4,3,7,0.5714285714285714,1,400
413,sc_1995_insc_215,dismissed,5.0,0.17894818766628406,2,3,5,8,0.375,0,400
413,sc_1999_insc_309,dismissed,3.0,0.19737432427731974,2,5,3,8,0.625,0,400
413,sc_2000_insc_137,allowed,3.0,0.19653904726087962,2,3,5,8,0.375,1,400
413,sc_2006_insc_583,allowed,4.0,0.17839254656415118,2,4,4,8,0.5,1,400
413,sc_2012_insc_289,allowed,6.0,0.1989314967645053,2,6,2,8,0.75,1,400
413,sc_2016_insc_435,dismissed,4.0,0.19125985765146516,2,4,4,8,0.5,0,400
413,sc_2017_insc_982,allowed,3.0,0.22041361696056802,2,3,5,8,0.375,1,400
414,sc_1960_insc_146,allowed,5.0,0.20844299183366646,2,5,3,8,0.625,1,400
414,sc_1974_insc_132,allowed,6.0,0.1805774684123528,2,6,2,8,0.75,1,400
414,sc_1979_insc_202,dismissed,4.0,0.19104466631744277,2,4,4,8,0.5,0,400
414,sc_1982_insc_42,dismissed,6.0,0.2087911365645481,2,2,6,8,0.25,0,400
414,sc_1987_insc_92,dismissed,4.0,0.1892776058706159,2,4,4,8,0.5,0,400
414,sc_1995_insc_160,allowed,4.0,0.20550696495076579,2,4,4,8,0.5,1,400
414,sc_1995_insc_637,allowed,2.0,0.1621421083518444,3,2,5,7,0.2857142857142857,1,400
414,sc_2000_insc_417,dismissed,5.0,0.22132178934299468,2,3,5,8,0.375,0,400
414,sc_2008_insc_1357,dismissed,2.0,0.13833382772071723,2,6,2,8,0.75,0,400
414,sc_2008_insc_734,dismissed,3.0,0.1745141488937462,3,4,3,7,0.5714285714285714,0,400
414,sc_2019_insc_892,allowed,6.0,0.17273785038420833,2,6,2,8,0.75,1,400
414,sc_2024_insc_200,allowed,2.0,0.16202298117418845,2,2,6,8,0.25,1,400
415,in_abs_train_334,allowed,4.0,0.18923581931679848,2,4,4,8,0.5,1,400
415,in_abs_train_5260,allowed,6.0,0.17525597350732441,2,6,2,8,0.75,1,400
415,sc_1960_insc_149,dismissed,5.0,0.1977475040741909,3,2,5,7,0.2857142857142857,0,400
415,sc_1979_insc_154,dismissed,4.0,0.1944066407412198,2,4,4,8,0.5,0,400
415,sc_1998_insc_439,allowed,4.0,0.18648347063862944,2,4,4,8,0.5,1,400
415,sc_2008_insc_1328,dismissed,4.0,0.2461193012637661,2,4,4,8,0.5,0,400
415,sc_2010_insc_279,dismissed,4.0,0.18195471146556808,2,4,4,8,0.5,0,400
415,sc_2010_insc_504,dismissed,5.0,0.19246377092706501,2,3,5,8,0.375,0,400
415,sc_2017_insc_771,allowed,7.0,0.1254276517467503,2,7,1,8,0.875,1,400
415,sc_2022_insc_368,allowed,2.0,0.16408703047903747,3,2,5,7,0.2857142857142857,1,400
415,sc_2023_insc_858,allowed,1.0,0.1741495021731123,2,1,7,8,0.125,1,400
415,sc_2024_insc_422,dismissed,4.0,0.18928761047455445,2,4,4,8,0.5,0,400
416,in_abs_train_3049,allowed,5.0,0.21129221198199905,2,5,3,8,0.625,1,400
416,in_abs_train_3573,dismissed,6.0,0.17979203120789752,2,2,6,8,0.25,0,400
416,in_abs_train_3605,dismissed,3.0,0.2106805343984222,2,5,3,8,0.625,0,400
416,in_abs_train_731,dismissed,3.0,0.16142986296384154,2,5,3,8,0.625,0,400
416,sc_1970_insc_169,allowed,7.0,0.10710714889420794,2,7,1,8,0.875,1,400
416,sc_1991_insc_127,dismissed,5.0,0.21147985370687195,2,3,5,8,0.375,0,400
416,sc_1996_insc_142,allowed,6.0,0.13295479562081025,2,6,2,8,0.75,1,400
416,sc_2001_insc_299,dismissed,3.0,0.19615220208789033,2,5,3,8,0.625,0,400
416,sc_2005_insc_342,dismissed,4.0,0.2160669483931075,2,4,4,8,0.5,0,400
416,sc_2010_insc_330,allowed,3.0,0.18591044070811547,2,3,5,8,0.375,1,400
416,sc_2011_insc_338,allowed,5.0,0.15221125087180318,2,5,3,8,0.625,1,400
416,sc_2019_insc_1226,allowed,3.0,0.21262449617845927,2,3,5,8,0.375,1,400
417,sc_1980_insc_25,dismissed,3.0,0.19163760234265373,2,5,3,8,0.625,0,400
417,sc_1988_insc_176,dismissed,5.0,0.23290809039496366,2,3,5,8,0.375,0,400
417,sc_1996_insc_168,dismissed,2.0,0.1767451252106102,2,6,2,8,0.75,0,400
417,sc_2000_insc_206,allowed,4.0,0.20474509502271365,2,4,4,8,0.5,1,400
417,sc_2005_insc_159,allowed,4.0,0.187085768623454,2,4,4,8,0.5,1,400
417,sc_2006_insc_433,allowed,4.0,0.18708286933869706,2,4,4,8,0.5,1,400
417,sc_2006_insc_456,dismissed,5.0,0.2206366903013704,2,3,5,8,0.375,0,400
417,sc_2009_insc_275,dismissed,0.0,0.05320364148725966,1,8,0,8,1.0,0,400
417,sc_2010_insc_3,allowed,6.0,0.2044699348096718,2,6,2,8,0.75,1,400
417,sc_2017_insc_1293,dismissed,5.0,0.135502191866208,2,3,5,8,0.375,0,400
417,sc_2017_insc_998,allowed,3.0,0.22918441176064974,2,3,5,8,0.375,1,400
417,sc_2022_insc_54,allowed,5.0,0.22131429654937082,2,5,3,8,0.625,1,400
418,sc_1962_insc_203,allowed,8.0,0.01857038613145748,1,8,0,8,1.0,1,400
418,sc_1972_insc_275,dismissed,4.0,0.20697028317965302,2,4,4,8,0.5,0,400
418,sc_1980_insc_166,dismissed,3.0,0.1831134289347228,2,5,3,8,0.625,0,400
418,sc_1980_insc_234,allowed,3.0,0.18979532999449344,2,3,5,8,0.375,1,400
418,sc_1994_insc_43,dismissed,5.0,0.19753425909420497,2,3,5,8,0.375,0,400
418,sc_1996_insc_293,allowed,5.0,0.17226028173290095,2,5,3,8,0.625,1,400
418,sc_1999_insc_82,dismissed,6.0,0.17903544712299457,2,2,6,8,0.25,0,400
418,sc_2001_insc_103,dismissed,6.0,0.1394721194297064,2,2,6,8,0.25,0,400
418,sc_2008_insc_1299,allowed,5.0,0.189747056181249,2,5,3,8,0.625,1,400
418,sc_2012_insc_107,allowed,3.0,0.1878033706480949,2,3,5,8,0.375,1,400
418,sc_2013_insc_581,allowed,6.0,0.19034981601083079,2,6,2,8,0.75,1,400
418,sc_2018_insc_1061,dismissed,4.0,0.1808582434976947,2,4,4,8,0.5,0,400
419,in_abs_train_3852,dismissed,5.0,0.22284037436540854,2,3,5,8,0.375,0,400
419,sc_1961_insc_349,allowed,4.0,0.20123942715778034,2,4,4,8,0.5,1,400
419,sc_1966_insc_76,allowed,5.0,0.178895542853329,2,5,3,8,0.625,1,400
419,sc_1979_insc_254,allowed,7.0,0.1332225539611389,2,7,0,7,1.0,1,400
419,sc_1980_insc_152,dismissed,1.0,0.14550964715672499,2,7,1,8,0.875,0,400
419,sc_1985_insc_28,dismissed,4.0,0.23746528596718994,2,4,4,8,0.5,0,400
419,sc_1993_insc_22,allowed,6.0,0.17212488691269137,2,6,2,8,0.75,1,400
419,sc_2000_insc_585,dismissed,3.0,0.2261128868734418,2,5,3,8,0.625,0,400
419,sc_2009_insc_260,dismissed,4.0,0.17945383409509133,2,4,4,8,0.5,0,400
419,sc_2010_insc_241,dismissed,5.0,0.21810111245353178,2,3,5,8,0.375,0,400
419,sc_2023_insc_1055,allowed,5.0,0.18632594029491897,3,5,2,7,0.7142857142857143,1,400
419,sc_2023_insc_939,allowed,4.0,0.1775039836409806,2,4,4,8,0.5,1,400
420,in_abs_train_3888,allowed,4.0,0.14178396229576076,2,4,4,8,0.5,1,400
420,in_abs_train_4498,allowed,3.0,0.19616866173574465,3,3,4,7,0.42857142857142855,1,400
420,sc_1960_insc_38,dismissed,2.0,0.20064514934314878,2,6,2,8,0.75,0,400
420,sc_1961_insc_173,dismissed,3.0,0.19730326718296232,2,5,3,8,0.625,0,400
420,sc_1978_insc_55,dismissed,1.0,0.13919616836928547,2,7,1,8,0.875,0,400
420,sc_1985_insc_165,allowed,2.0,0.23413019007129085,2,2,6,8,0.25,1,400
420,sc_1997_insc_767,allowed,6.0,0.16219619609221947,2,6,2,8,0.75,1,400
420,sc_2004_insc_410,allowed,3.0,0.20670376491145834,2,3,5,8,0.375,1,400
420,sc_2004_insc_447,dismissed,2.0,0.20656691433562463,2,6,2,8,0.75,0,400
420,sc_2015_insc_201,dismissed,4.0,0.2012822135333827,2,4,4,8,0.5,0,400
420,sc_2022_insc_276,allowed,4.0,0.21204053168339562,3,4,3,7,0.5714285714285714,1,400
420,sc_2023_insc_969,dismissed,4.0,0.2028191622765277,2,4,4,8,0.5,0,400
421,sc_1974_insc_272,allowed,4.0,0.2022246998788017,2,4,4,8,0.5,1,400
421,sc_1989_insc_146,dismissed,2.0,0.16420129306301381,2,6,2,8,0.75,0,400
421,sc_1992_insc_249,allowed,6.0,0.1729575666410428,3,6,1,7,0.8571428571428571,1,400
421,sc_2000_insc_426,dismissed,6.0,0.16219619609221947,2,2,6,8,0.25,0,400
421,sc_2006_insc_951,dismissed,3.0,0.169607331958086,2,5,3,8,0.625,0,400
421,sc_2008_insc_1018,allowed,7.0,0.1491367138722158,2,7,1,8,0.875,1,400
421,sc_2008_insc_589,allowed,4.0,0.2018989378933158,2,4,4,8,0.5,1,400
421,sc_2015_insc_77,dismissed,2.0,0.16583980248783378,2,6,2,8,0.75,0,400
421,sc_2017_insc_1243,allowed,1.0,0.12241077550274597,2,1,7,8,0.125,1,400
421,sc_2019_insc_459,dismissed,4.0,0.20272808748507726,2,4,4,8,0.5,0,400
421,sc_2021_insc_500,dismissed,4.0,0.19024650890480202,2,4,4,8,0.5,0,400
421,sc_2021_insc_816,allowed,4.0,0.19683427059842026,2,4,4,8,0.5,1,400
422,in_abs_train_3024,dismissed,4.0,0.2189711995247945,2,4,4,8,0.5,0,400
422,in_abs_train_450,dismissed,4.0,0.21738466255339747,2,4,4,8,0.5,0,400
422,in_abs_train_6537,dismissed,4.0,0.18698683368287303,2,4,4,8,0.5,0,400
422,sc_1954_insc_62,allowed,3.0,0.18408544416848216,2,3,5,8,0.375,1,400
422,sc_1962_insc_292,dismissed,5.0,0.20815539544002612,2,3,5,8,0.375,0,400
422,sc_1985_insc_141,dismissed,6.0,0.1767833437813884,2,2,6,8,0.25,0,400
422,sc_1996_insc_1523,allowed,3.0,0.1579516605121065,2,3,5,8,0.375,1,400
422,sc_2001_insc_385,dismissed,3.0,0.21529804346496337,2,5,3,8,0.625,0,400
422,sc_2004_insc_175,allowed,4.0,0.2029849022358911,2,4,4,8,0.5,1,400
422,sc_2005_insc_591,allowed,7.0,0.13218121927910317,2,7,1,8,0.875,1,400
422,sc_2006_insc_464,allowed,4.0,0.20234963277438522,2,4,4,8,0.5,1,400
422,sc_2011_insc_291,allowed,1.0,0.12442803069014863,2,1,7,8,0.125,1,400
423,in_abs_train_911,dismissed,4.0,0.21172787429606946,2,4,4,8,0.5,0,400
423,sc_1962_insc_81,dismissed,4.0,0.1834627623623946,2,4,4,8,0.5,0,400
423,sc_1986_insc_233,dismissed,3.0,0.18168855502421088,2,5,3,8,0.625,0,400
423,sc_1994_insc_540,allowed,3.0,0.15555548146079584,2,3,5,8,0.375,1,400
423,sc_2000_insc_47,allowed,5.0,0.20449483273916885,2,5,3,8,0.625,1,400
423,sc_2004_insc_11,dismissed,3.0,0.18236337535163918,2,5,3,8,0.625,0,400
423,sc_2004_insc_621,dismissed,6.0,0.1661180910328698,2,2,6,8,0.25,0,400
423,sc_2004_insc_653,allowed,3.0,0.13581258406199198,2,3,5,8,0.375,1,400
423,sc_2004_insc_96,dismissed,5.0,0.19182155529504896,2,3,5,8,0.375,0,400
423,sc_2010_insc_371,allowed,4.0,0.187085768623454,2,4,4,8,0.5,1,400
423,sc_2018_insc_638,allowed,6.0,0.1719460091410202,2,6,2,8,0.75,1,400
423,sc_2024_insc_292,allowed,3.0,0.17926768972825172,2,3,5,8,0.375,1,400
424,sc_1961_insc_283,dismissed,3.0,0.18198538010353624,2,5,3,8,0.625,0,400
424,sc_1971_insc_182,dismissed,4.0,0.19883563219642594,2,4,4,8,0.5,0,400
424,sc_1994_insc_481,allowed,4.0,0.18572753100660527,3,4,3,7,0.5714285714285714,1,400
424,sc_1995_insc_183,allowed,6.0,0.18930726375372617,2,6,2,8,0.75,1,400
424,sc_1996_insc_967,allowed,4.0,0.12301510586038313,2,4,4,8,0.5,1,400
424,sc_1998_insc_155,dismissed,4.0,0.17145849115762982,2,4,4,8,0.5,0,400
424,sc_1999_insc_154,allowed,5.0,0.17200560940946225,2,5,3,8,0.625,1,400
424,sc_2003_insc_191,allowed,5.0,0.15993864616068962,2,5,3,8,0.625,1,400
424,sc_2006_insc_485,dismissed,4.0,0.19836256300519414,2,4,4,8,0.5,0,400
424,sc_2007_insc_172,allowed,4.0,0.15017850951549291,2,4,4,8,0.5,1,400
424,sc_2010_insc_346,dismissed,6.0,0.1676435753582994,2,2,6,8,0.25,0,400
424,sc_2015_insc_1034,dismissed,7.0,0.12397513791655394,2,1,7,8,0.125,0,400
425,in_abs_train_3009,dismissed,5.0,0.16041788484159605,2,3,5,8,0.375,0,400
425,in_abs_train_4352,dismissed,1.0,0.14574625929407,2,7,1,8,0.875,0,400
425,in_abs_train_4724,allowed,4.0,0.21619982574153657,3,4,3,7,0.5714285714285714,1,400
425,sc_1974_insc_95,allowed,4.0,0.1739844707586181,2,4,4,8,0.5,1,400
425,sc_1983_insc_62,allowed,3.0,0.17561934960473208,2,3,5,8,0.375,1,400
425,sc_1985_insc_166,allowed,2.0,0.18375524079751998,2,2,6,8,0.25,1,400
425,sc_1991_insc_223,dismissed,3.0,0.20771641125693144,2,5,3,8,0.625,0,400
425,sc_1996_insc_657,dismissed,6.0,0.14120966861696368,2,2,6,8,0.25,0,400
425,sc_1998_insc_77,dismissed,3.0,0.23117559613851973,2,5,3,8,0.625,0,400
425,sc_2007_insc_801,allowed,6.0,0.15604902406559212,2,6,2,8,0.75,1,400
425,sc_2016_insc_256,allowed,5.0,0.17600277747402573,2,5,3,8,0.625,1,400
425,sc_2020_insc_149,dismissed,3.0,0.17205917700608658,2,5,3,8,0.625,0,400
426,sc_1959_insc_107,allowed,3.0,0.15091838091127718,2,3,5,8,0.375,1,400
426,sc_1962_insc_143,allowed,5.0,0.19265211696122847,2,5,3,8,0.625,1,400
426,sc_1966_insc_21,allowed,5.0,0.24588280193641063,2,5,3,8,0.625,1,400
426,sc_1971_insc_233,dismissed,2.0,0.15258608123047632,2,6,2,8,0.75,0,400
426,sc_1977_insc_4,dismissed,4.0,0.1833694211401428,2,4,4,8,0.5,0,400
426,sc_1977_insc_68,allowed,4.0,0.18230687723407696,2,4,4,8,0.5,1,400
426,sc_1996_insc_616,allowed,2.0,0.1647116223184803,2,2,6,8,0.25,1,400
426,sc_2005_insc_141,dismissed,1.0,0.10394749263545709,2,7,1,8,0.875,0,400
426,sc_2005_insc_156,dismissed,4.0,0.21612140108466077,2,4,4,8,0.5,0,400
426,sc_2008_insc_1310,dismissed,4.0,0.19024850955561934,2,4,4,8,0.5,0,400
426,sc_2016_insc_1174,dismissed,3.0,0.17028400646315217,2,5,3,8,0.625,0,400
426,sc_2018_insc_653,allowed,6.0,0.2087296076438195,2,6,2,8,0.75,1,400
427,sc_1996_insc_1125,dismissed,4.0,0.17648887055157736,2,4,4,8,0.5,0,400
427,sc_1997_insc_345,dismissed,5.0,0.23430516612683658,2,3,5,8,0.375,0,400
427,sc_2001_insc_577,allowed,5.0,0.2378449441852607,2,5,3,8,0.625,1,400
427,sc_2002_insc_300,allowed,3.0,0.18869065199218188,2,3,5,8,0.375,1,400
427,sc_2003_insc_420,dismissed,3.0,0.18631652395376605,2,5,3,8,0.625,0,400
427,sc_2003_insc_649,allowed,6.0,0.20465153309955925,2,6,2,8,0.75,1,400
427,sc_2005_insc_490,dismissed,4.0,0.21228395530178776,2,4,4,8,0.5,0,400
427,sc_2006_insc_290,allowed,7.0,0.10495556277949829,2,7,1,8,0.875,1,400
427,sc_2012_insc_223,allowed,7.0,0.17372934963703626,2,7,1,8,0.875,1,400
427,sc_2012_insc_35,allowed,3.0,0.19227913756066053,2,3,5,8,0.375,1,400
427,sc_2014_insc_22,dismissed,2.0,0.1410209748124965,2,6,2,8,0.75,0,400
427,sc_2019_insc_1058,dismissed,2.0,0.17432819712398795,2,6,2,8,0.75,0,400
428,in_abs_train_3351,dismissed,2.0,0.1584580238186126,2,6,2,8,0.75,0,400
428,in_abs_train_3835,dismissed,2.0,0.1918907122708151,2,6,2,8,0.75,0,400
428,in_abs_train_5540,allowed,4.0,0.1852802293631383,2,4,4,8,0.5,1,400
428,sc_1969_insc_118,dismissed,3.0,0.18667250379148706,3,4,3,7,0.5714285714285714,0,400
428,sc_1978_insc_3,dismissed,4.0,0.16121635070517465,2,4,4,8,0.5,0,400
428,sc_1979_insc_246,allowed,3.0,0.2007718500197321,2,3,5,8,0.375,1,400
428,sc_1995_insc_656,allowed,4.0,0.20022814833066943,2,4,4,8,0.5,1,400
428,sc_1998_insc_348,dismissed,2.0,0.17095746704768,2,6,2,8,0.75,0,400
428,sc_2004_insc_445,allowed,3.0,0.1730233230304516,2,3,5,8,0.375,1,400
428,sc_2007_insc_587,allowed,3.0,0.18106830486527925,2,3,5,8,0.375,1,400
428,sc_2011_insc_62,dismissed,4.0,0.18405396837500793,3,3,4,7,0.42857142857142855,0,400
428,sc_2013_insc_261,allowed,4.0,0.1628024871132743,2,4,4,8,0.5,1,400
429,in_abs_train_5176,allowed,4.0,0.20465100685224327,2,4,4,8,0.5,1,400
429,sc_1961_insc_180,allowed,4.0,0.18153755738281946,2,4,4,8,0.5,1,400
429,sc_1979_insc_16,allowed,3.0,0.21262720719858832,2,3,5,8,0.375,1,400
429,sc_1996_insc_1376,dismissed,6.0,0.1612811950722358,2,2,6,8,0.25,0,400
429,sc_1996_insc_1416,dismissed,3.0,0.13429051330710487,2,5,3,8,0.625,0,400
429,sc_1997_insc_782,dismissed,3.0,0.16336366298515886,2,5,3,8,0.625,0,400
429,sc_2001_insc_480,dismissed,1.0,0.15090623818697024,2,7,1,8,0.875,0,400
429,sc_2006_insc_1001,allowed,3.0,0.2241725036304153,2,3,5,8,0.375,1,400
429,sc_2006_insc_161,dismissed,4.0,0.21818942101793357,2,4,4,8,0.5,0,400
429,sc_2009_insc_616,dismissed,4.0,0.19885981383958246,2,4,4,8,0.5,0,400
429,sc_2019_insc_666,allowed,3.0,0.20335952055063275,2,3,5,8,0.375,1,400
429,sc_2023_insc_99,allowed,3.0,0.1787850075864789,2,3,5,8,0.375,1,400
430,sc_1962_insc_149,dismissed,3.0,0.19271754206716146,2,5,3,8,0.625,0,400
430,sc_1971_insc_268,dismissed,6.0,0.19321903256975975,2,2,6,8,0.25,0,400
430,sc_1988_insc_317,dismissed,3.0,0.2068017676572199,2,5,3,8,0.625,0,400
430,sc_1990_insc_43,allowed,2.0,0.16219619609221947,2,2,6,8,0.25,1,400
430,sc_1994_insc_441,dismissed,2.0,0.1387644180722903,2,6,2,8,0.75,0,400
430,sc_1996_insc_37,dismissed,4.0,0.18144314524213126,2,4,4,8,0.5,0,400
430,sc_2002_insc_500,allowed,5.0,0.21331469412504533,2,5,3,8,0.625,1,400
430,sc_2007_insc_38,dismissed,2.0,0.1593799789138254,2,6,2,8,0.75,0,400
430,sc_2008_insc_60,allowed,5.0,0.1638226105286572,2,5,3,8,0.625,1,400
430,sc_2008_insc_900,allowed,4.0,0.18864994424407772,3,4,3,7,0.5714285714285714,1,400
430,sc_2010_insc_91,allowed,3.0,0.2035288155811503,3,3,4,7,0.42857142857142855,1,400
430,sc_2022_insc_1253,allowed,3.0,0.1639519550547135,2,3,5,8,0.375,1,400
431,in_abs_train_1585,allowed,3.0,0.18626476145650248,2,3,5,8,0.375,1,400
431,in_abs_train_4375,dismissed,3.0,0.20283254067957568,2,5,3,8,0.625,0,400
431,in_abs_train_6281,dismissed,2.0,0.18711931318785238,2,6,2,8,0.75,0,400
431,in_abs_train_6834,dismissed,6.0,0.20791744150297392,2,2,6,8,0.25,0,400
431,sc_1953_insc_60,allowed,3.0,0.19666952145577324,3,3,4,7,0.42857142857142855,1,400
431,sc_1979_insc_160,dismissed,4.0,0.18913125800900465,3,3,4,7,0.42857142857142855,0,400
431,sc_1982_insc_43,allowed,2.0,0.15293817901687307,2,2,6,8,0.25,1,400
431,sc_1990_insc_96,dismissed,4.0,0.20304144435079535,2,4,4,8,0.5,0,400
431,sc_2008_insc_421,dismissed,3.0,0.18869267991990876,2,5,3,8,0.625,0,400
431,sc_2014_insc_590,allowed,6.0,0.1866002526200044,2,6,2,8,0.75,1,400
431,sc_2016_insc_342,allowed,4.0,0.1671630700611197,2,4,4,8,0.5,1,400
431,sc_2023_insc_946,allowed,5.0,0.21658925700505088,2,5,3,8,0.625,1,400
